                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7831,                 3.0173,                 1.0725,                0.68961,                0.11825,                0.11528,                0.06534,                 1.2672,                 2.2974,                0.65181,             0.00046575,             0.00046575,             0.00046575
